statistic,factor,level,lwr,upr,est
s2,margin,nks,0.0431255942181784,0.045025838778039,0.043984740081049
s2,margin,norm,0.0413311564715447,0.0436480951208731,0.0423898600174825
s2,n,100,0.058438638060295,0.0606525955297588,0.0595108071592092
s2,n,25,0.0306396563699827,0.0322707727012599,0.0314107513524578
s2,n,50,0.0440068317942676,0.0461279937574522,0.0449704880912227
t2,cop,BB1,0.0392294890230006,0.0467757540890247,0.0428543382319976
t2,cop,BB6,0.040750355269296,0.0540574194048695,0.0471636148923706
t2,cop,BB7,0.0487169285436191,0.0534863765277831,0.0510681998672234
t2,cop,BB8,0.0456617198192799,0.0508402388109649,0.0480670611263964
t2,cop,C,0.0473156157700287,0.0503643790059772,0.0489227966807923
t2,cop,F,0.0466681170205111,0.0486354927905712,0.0476395638245461
t2,cop,G,0.046854648910452,0.0488936207810209,0.0478790219949711
t2,cop,I,0.0469980766473451,0.0499395303218721,0.0484370943265208
t2,cop,J,0.047131997900943,0.0509454639182828,0.048944944053421
t2,cop,N,0.0480198165159292,0.0509059579791919,0.0494861025254723
t2,cop,t,0.0459713808516607,0.0491290258692647,0.047438714703044
t2,cop,Tawn,0.0533116555233285,0.0549068252102145,0.0540574496264367
t2,margin,beta,0.0480147222050826,0.0501400709699952,0.0490398128560224
t2,margin,bks,0.048696993193457,0.0528718164220437,0.0507845659134467
t2,margin,nks,0.0459750595812024,0.0480595922389006,0.0469808433933258
t2,margin,norm,0.0469161125699578,0.049714376383771,0.0483392993123901
t2,n,100,0.0478219089421283,0.0500858662517384,0.0489548420832759
t2,n,25,0.046516756755795,0.0487473652696803,0.0475684488583063
t2,n,50,0.0481226913688945,0.0506323737511286,0.0494354130558764
w2,cop,BB1,0.0409045953340769,0.0485270058912309,0.0445318773898741
w2,cop,BB6,0.0419311193435421,0.0553737692240673,0.048358622718405
w2,cop,BB7,0.0479857849563022,0.0522653452731822,0.0498605899539117
w2,cop,BB8,0.0459179892457362,0.0508454087890162,0.0482827833487811
w2,cop,C,0.0473247082975657,0.0503311541581921,0.0489119728254457
w2,cop,F,0.0478267381471409,0.0498336148391529,0.0487797525635893
w2,cop,G,0.0470933620832104,0.0491524585221494,0.0481323820836048
w2,cop,I,0.0469453463782365,0.0499203822626666,0.0484692781890732
w2,cop,J,0.0464251084696169,0.0501334018640411,0.0482281277221218
w2,cop,N,0.0477251935983062,0.0505583001689624,0.0491036856271799
w2,cop,t,0.047143781378752,0.0503518153765862,0.0487483185293838
w2,cop,Tawn,0.120019918538816,0.122289870538649,0.12112975853535
w2,margin,beta,0.05306878190078,0.0552162458035981,0.0541210385301126
w2,margin,bks,0.0568405331914307,0.061020651639963,0.058926873132632
w2,margin,nks,0.0534435266236918,0.0556175295034658,0.0544839594438469
w2,margin,norm,0.0516642329641986,0.0543121035468174,0.0529322488140273
w2,n,100,0.0586200137522974,0.0611168273970492,0.0598418784965718
w2,n,25,0.0496142907788103,0.0518489309153066,0.0507944424435443
w2,n,50,0.0527322846619301,0.0552159237249369,0.0539496003698525
