statistic,factor,level,lwr,upr,est
t2,cop,J,0.0486070784698729,0.0498410111501473,0.0491244079571181
t2,cop,N,0.0476433779686034,0.050989496875215,0.0492245372668609
t2,cop,t,0.0491427449027982,0.0520028291205173,0.0505067466458254
t2,cop,Tawn,0.0490613473139509,0.0504944962865249,0.0497014419445063
t2,margin,dks(1),0.0491188825275531,0.0509774034126153,0.0500688156199015
t2,margin,dks(10),0.0463444237253035,0.0525605089175194,0.0491376841813488
t2,margin,dks(2),0.0479223192069444,0.0501983886446641,0.0490356566580422
t2,margin,dks(5),0.0474191758209463,0.0508272748152306,0.0490299418005549
t2,n,100,0.0485919476806469,0.0519138875632114,0.0501293293356783
t2,n,25,0.0470557430084095,0.0503878547591379,0.048627126291536
t2,n,50,0.047710795484991,0.0509667407426819,0.0491976180676712
w2,cop,BB1,0.036656030703011,0.0533651476930627,0.0455637892713055
w2,cop,BB7,0.0458502865447614,0.0545428313144415,0.0499842251298827
w2,cop,BB8,0.0399341974759966,0.0460973144053016,0.0427085069123466
w2,cop,C,0.0449893068534657,0.046862884428699,0.0458867825170277
w2,cop,F,0.0451327172105212,0.0482121162211151,0.0466387115274095
w2,cop,G,0.045130154026297,0.0477573387178434,0.0463348843920345
w2,cop,I,0.0456203934040593,0.0473244188914845,0.0464421602921202
w2,cop,J,0.0446127062878042,0.0457261874686164,0.0451040562344081
w2,cop,N,0.0434541987764577,0.0467809044179477,0.0451421591682763
w2,cop,t,0.0442044320012016,0.0469813609041052,0.0455533336293472
w2,cop,Tawn,0.0476748704994086,0.0490341897522446,0.0483467952307524
w2,margin,dks(1),0.0463769909280612,0.0481978563453211,0.0472874954921199
w2,margin,dks(10),0.0423594320865102,0.0486179110272677,0.045214002544861
w2,margin,dks(2),0.044985166643171,0.0473432831515683,0.0461426560836063
w2,margin,dks(5),0.0444066427526062,0.0476714521207166,0.0459759928993804
w2,n,100,0.0473507463990368,0.0506142973140422,0.0489532894030789
w2,n,25,0.0410579831836933,0.0442276297624106,0.0425354927517803
w2,n,50,0.0454564132577402,0.0487147829783767,0.0469763281101163
